uri	original	en	language	translation	source	date
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	it	gestire la virtualizzazione di server e stazioni di lavoro //n//m//f	deeplTranslate	2021-10-14 20:33:18.921357
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	ro	gestionarea virtualizării serverelor și a stațiilor de lucru //n//m//f	deeplTranslate	2021-10-14 20:34:12.500201
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	da	styre virtualisering af servere og arbejdsstationer //n//m//f	deeplTranslate	2021-10-14 20:35:03.971801
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	cs	spravovat virtualizační stroje ICT //n//m//f	deeplTranslate	2021-10-14 20:35:55.299017
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	sl	upravljanje strojev za virtualizacijo IKT //n//m//f	deeplTranslate	2021-10-14 20:36:49.759771
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	sv	hantera IKT-virtualiseringsmaskiner //n//m//f	deeplTranslate	2021-10-14 20:37:43.402574
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	fi	hallita ICT-virtualisointikoneita //n//m//f	deeplTranslate	2021-10-14 20:38:35.630326
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	nl	ICT virtualisatie machines beheren //n//m//f	deeplTranslate	2021-10-14 20:39:29.036165
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	lv	pārvaldīt IKT virtualizācijas mašīnas //n//m//f	deeplTranslate	2021-10-14 20:40:17.575240
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	hu	ICT virtualizációs gépek kezelése //n//m//f	deeplTranslate	2021-10-14 20:41:13.198442
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	et	hallata IKT virtualiseerimise masinaid //n//m//f	deeplTranslate	2021-10-14 20:42:04.709479
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	es	gestionar las máquinas de virtualización de las TIC //n//m//f	deeplTranslate	2021-10-14 20:42:59.396890
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	fr	gérer les machines de virtualisation des TIC //n//m//f	deeplTranslate	2021-10-14 20:43:46.401322
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	bg	управление на машини за виртуализация на ИКТ //n//m//f	deeplTranslate	2021-10-14 20:44:43.774631
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	pl	zarządzanie maszynami wirtualizacyjnymi ICT //n//m//f	deeplTranslate	2021-10-14 20:45:39.196551
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	sk	spravovať virtualizačné stroje IKT //n//m//f	deeplTranslate	2021-10-14 20:46:28.469648
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	pt	gerir máquinas de virtualização TIC //n//m//f	deeplTranslate	2021-10-14 20:47:22.688125
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	lt	valdyti IRT virtualizavimo mašinas //n//m//f	deeplTranslate	2021-10-14 20:48:14.669740
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	el	διαχείριση μηχανών εικονικοποίησης ICT //n//m//f	deeplTranslate	2021-10-14 20:49:11.319071
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	de	ICT-Virtualisierungsmaschinen verwalten //n//m//f	deeplTranslate	2021-10-14 20:50:01.273217
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	it	gestire le macchine di virtualizzazione ICT //n//m//f	deeplTranslate	2021-10-14 20:51:20.435667
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	ro	gestionați mașinile de virtualizare TIC //n//m//f	deeplTranslate	2021-10-14 20:52:10.094890
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualization machines	en	da	administrere ICT-virtualiseringsmaskiner //n//m//f	deeplTranslate	2021-10-14 20:53:05.460227
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	cs	spravovat virtualizační stroje ICT //n//m//f	deeplTranslate	2021-10-14 20:53:58.597895
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	sl	upravljanje strojev za virtualizacijo IKT //n//m//f	deeplTranslate	2021-10-14 20:54:51.915340
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	sv	hantera virtualiseringsmaskiner för IKT //n//m//f	deeplTranslate	2021-10-14 20:55:46.407502
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	fi	hallita ICT-virtualisointikoneita //n//m//f	deeplTranslate	2021-10-14 20:56:37.776298
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	nl	ICT-virtualisatiemachines beheren //n//m//f	deeplTranslate	2021-10-14 20:57:36.030471
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	lv	pārvaldīt IKT virtualizācijas mašīnas //n//m//f	deeplTranslate	2021-10-14 20:58:26.654965
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	hu	ICT virtualizációs gépek kezelése //n//m//f	deeplTranslate	2021-10-14 20:59:18.972681
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	et	hallata IKT virtualiseerimise masinaid //n//m//f	deeplTranslate	2021-10-14 21:00:11.329720
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	es	gestionar las máquinas de virtualización de las TIC //n//m//f	deeplTranslate	2021-10-14 21:01:04.937504
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	fr	gérer les machines de virtualisation des TIC //n//m//f	deeplTranslate	2021-10-14 21:01:57.597913
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	bg	управление на машини за виртуализация на ИКТ //n//m//f	deeplTranslate	2021-10-14 21:02:53.033025
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	pl	zarządzanie maszynami wirtualizacyjnymi ICT //n//m//f	deeplTranslate	2021-10-14 21:03:47.159414
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	sk	spravovať virtualizačné stroje IKT //n//m//f	deeplTranslate	2021-10-14 21:04:42.030930
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	pt	gerir máquinas de virtualização TIC //n//m//f	deeplTranslate	2021-10-14 21:05:27.947779
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	lt	valdyti IRT virtualizavimo mašinas //n//m//f	deeplTranslate	2021-10-14 21:06:18.796447
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	el	διαχείριση μηχανών εικονικοποίησης ΤΠΕ //n//m//f	deeplTranslate	2021-10-14 21:07:11.337852
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	de	ICT-Virtualisierungsmaschinen verwalten //n//m//f	deeplTranslate	2021-10-14 21:07:59.863341
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	it	gestire le macchine di virtualizzazione ICT //n//m//f	deeplTranslate	2021-10-14 21:08:51.540261
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	ro	să gestioneze mașinile de virtualizare TIC //n//m//f	deeplTranslate	2021-10-14 21:10:02.402413
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage ICT virtualisation machines	en	da	administrere IKT-virtualiseringsmaskiner //n//m//f	deeplTranslate	2021-10-14 21:10:54.510274
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	cs	spravovat kontejnerizaci //n//m//f	deeplTranslate	2021-10-14 21:11:42.288920
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	sl	upravljanje kontejnerizacije //n//m//f	deeplTranslate	2021-10-14 21:12:34.512923
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	sv	hantera containerisering //n//m//f	deeplTranslate	2021-10-14 21:13:21.350750
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	fi	hallita konttivarastointia //n//m//f	deeplTranslate	2021-10-14 21:14:10.833594
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	nl	containerisatie beheren //n//m//f	deeplTranslate	2021-10-14 21:15:01.570098
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	lv	pārvaldīt konteinerizāciju //n//m//f	deeplTranslate	2021-10-14 21:15:55.925442
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	hu	kezelje a konténerizálást //n//m//f	deeplTranslate	2021-10-14 21:16:45.082448
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	et	hallata konteinerdamist //n//m//f	deeplTranslate	2021-10-14 21:17:40.450126
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	es	gestionar la contenedorización //n//m//f	deeplTranslate	2021-10-14 21:18:34.811248
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	fr	gérer la conteneurisation //n//m//f	deeplTranslate	2021-10-14 21:19:28.527582
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	bg	управление на контейнеризацията //n//m//f	deeplTranslate	2021-10-14 21:20:20.660005
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	pl	zarządzać konteneryzacją //n//m//f	deeplTranslate	2021-10-14 21:21:09.766573
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	sk	spravovať kontajnerizáciu //n//m//f	deeplTranslate	2021-10-14 21:22:05.909126
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	pt	gerir a contentorização //n//m//f	deeplTranslate	2021-10-14 21:22:59.379486
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	lt	valdyti konteinerizavimą //n//m//f	deeplTranslate	2021-10-14 21:23:54.841874
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	el	διαχειριστείτε το containerization //n//m//f	deeplTranslate	2021-10-14 21:24:49.036467
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	de	Containerisierung verwalten //n//m//f	deeplTranslate	2021-10-14 21:25:40.401511
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	it	gestire la containerizzazione //n//m//f	deeplTranslate	2021-10-14 21:26:31.798506
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	ro	gestionați containerizarea //n//m//f	deeplTranslate	2021-10-14 21:27:47.951620
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage containerization	en	da	styre containerisering //n//m//f	deeplTranslate	2021-10-14 21:28:39.221922
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	cs	refaktoring //n//m//f	deeplTranslate	2021-10-14 21:29:32.738725
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	sl	preoblikovanje //n//m//f	deeplTranslate	2021-10-14 21:30:23.907942
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	sv	omarbetning av //n//m//f	deeplTranslate	2021-10-14 21:31:16.231870
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	fi	refaktorointi //n//m//f	deeplTranslate	2021-10-14 21:32:08.503023
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	nl	refactoring //n//m//f	deeplTranslate	2021-10-14 21:33:01.072829
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	lv	refactoring //n//m//f	deeplTranslate	2021-10-14 21:33:53.873566
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	hu	refactoring //n//m//f	deeplTranslate	2021-10-14 21:34:44.027191
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	et	refaktooring //n//m//f	deeplTranslate	2021-10-14 21:35:39.150594
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	es	refactorización //n//m//f	deeplTranslate	2021-10-14 21:36:33.734366
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	fr	refactoring //n//m//f	deeplTranslate	2021-10-14 21:37:27.036126
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	bg	рефакторинг //n//m//f	deeplTranslate	2021-10-14 21:38:20.265509
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	pl	refaktoryzacja //n//m//f	deeplTranslate	2021-10-14 21:39:09.298401
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	sk	refaktorovanie //n//m//f	deeplTranslate	2021-10-14 21:40:00.608045
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	pt	refactoring //n//m//f	deeplTranslate	2021-10-14 21:40:50.795803
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	lt	refaktoringas //n//m//f	deeplTranslate	2021-10-14 21:41:45.136579
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	el	refactoring //n//m//f	deeplTranslate	2021-10-14 21:42:35.389487
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	de	Refaktorierung //n//m//f	deeplTranslate	2021-10-14 21:43:31.820719
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	it	rifattorizzazione //n//m//f	deeplTranslate	2021-10-14 21:44:23.983144
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	ro	refactorizare //n//m//f	deeplTranslate	2021-10-14 21:45:37.400084
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	refactoring	en	da	refaktorisering //n//m//f	deeplTranslate	2021-10-14 21:46:30.448013
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd	develop interaction model	en	cs	vyvinout model interakce //n//m//f	deeplTranslate	2021-10-14 22:41:25.656328
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd	develop interaction model	en	sl	razvoj interakcijskega modela //n//m//f	deeplTranslate	2021-10-14 22:42:18.926142
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd	develop interaction model	en	sv	Utveckla en interaktionsmodell //n//m//f	deeplTranslate	2021-10-14 22:43:11.011338
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd	develop interaction model	en	fi	kehittää vuorovaikutusmallia //n//m//f	deeplTranslate	2021-10-14 22:44:02.986834
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd	develop interaction model	en	nl	interactie model ontwikkelen //n//m//f	deeplTranslate	2021-10-14 22:44:57.611126
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd	develop interaction model	en	lv	izstrādāt mijiedarbības modeli //n//m//f	deeplTranslate	2021-10-14 22:45:51.675232
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd	develop interaction model	en	hu	interakciós modell kidolgozása //n//m//f	deeplTranslate	2021-10-14 22:46:43.798715
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd	develop interaction model	en	et	arendada interaktsioonimudelit //n//m//f	deeplTranslate	2021-10-14 22:47:38.045897
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd	develop interaction model	en	es	desarrollar un modelo de interacción //n//m//f	deeplTranslate	2021-10-14 22:48:33.295953
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd	develop interaction model	en	fr	développer un modèle d'interaction //n//m//f	deeplTranslate	2021-10-14 22:49:22.649906
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd	develop interaction model	en	bg	разработване на модел на взаимодействие //n//m//f	deeplTranslate	2021-10-14 22:50:14.942258
