index	uri	original	en	language	translation	source	date
11477	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	sk	odstránenie cudzích tkanív v kožiarskom výrobku //n//m//f	deeplTranslate	2021-10-09 14:21:00.321049
11478	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	lt	pašalinti odos gaminio pašalinius audinius //n//m//f	deeplTranslate	2021-10-09 14:21:50.455295
11479	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	el	αφαίρεση ξένων ιστών στο δερμάτινο προϊόν //n//m//f	deeplTranslate	2021-10-09 14:22:44.534357
11480	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	cs	odstranění cizích tkání v koženém výrobku //n//m//f	deeplTranslate	2021-10-09 14:23:37.624582
11481	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	fr	éliminer les tissus étrangers dans les produits en cuir //n//m//f	deeplTranslate	2021-10-09 14:24:52.918660
11482	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	et	eemaldada nahktootes olevad võõrkuded //n//m//f	deeplTranslate	2021-10-09 14:25:41.933255
11483	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	it	rimuovere i tessuti estranei nel prodotto in pelle //n//m//f	deeplTranslate	2021-10-09 14:26:32.971307
11484	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	lv	noņemt svešķermeņus no ādas izstrādājuma //n//m//f	deeplTranslate	2021-10-09 14:27:25.944618
11485	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	bg	отстраняване на чужди тъкани в кожен продукт //n//m//f	deeplTranslate	2021-10-09 14:28:22.101275
11486	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	hu	eltávolítja a bőrtermékben lévő idegen szöveteket //n//m//f	deeplTranslate	2021-10-09 14:29:14.549650
11487	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	es	eliminar los tejidos extraños en el producto de cuero //n//m//f	deeplTranslate	2021-10-09 14:30:07.837928
11488	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	sv	Tillverka läderprodukter //n//m//f	deeplTranslate	2021-10-09 14:48:48.639842
11489	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	ro	să producă produse din piele //n//m//f	deeplTranslate	2021-10-09 14:49:44.678824
11490	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	da	fremstille lædervarer //n//m//f	deeplTranslate	2021-10-09 14:50:36.757058
11491	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	de	Lederprodukte herstellen //n//m//f	deeplTranslate	2021-10-09 14:51:31.996073
11492	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	nl	lederen producten produceren //n//m//f	deeplTranslate	2021-10-09 14:52:21.035987
11493	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	fi	valmistaa nahkatuotteita //n//m//f	deeplTranslate	2021-10-09 14:53:14.165277
11494	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	pl	produkować wyroby skórzane //n//m//f	deeplTranslate	2021-10-09 14:54:05.097534
11495	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	sl	proizvodnja usnjenih izdelkov //n//m//f	deeplTranslate	2021-10-09 14:54:58.955494
11496	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	pt	produzir produtos de couro //n//m//f	deeplTranslate	2021-10-09 14:55:51.079062
11497	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	sk	vyrábať kožené výrobky //n//m//f	deeplTranslate	2021-10-09 14:56:42.055411
11498	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	lt	gaminti odos gaminius //n//m//f	deeplTranslate	2021-10-09 14:57:37.109158
11499	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	el	παράγουν δερμάτινα προϊόντα //n//m//f	deeplTranslate	2021-10-09 14:58:29.193180
11500	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	cs	výroba kožených výrobků //n//m//f	deeplTranslate	2021-10-09 14:59:22.279172
11501	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	fr	produire des produits en cuir //n//m//f	deeplTranslate	2021-10-09 15:00:13.309106
11502	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	et	toota nahktooteid //n//m//f	deeplTranslate	2021-10-09 15:01:30.557610
11503	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	it	produrre prodotti in pelle //n//m//f	deeplTranslate	2021-10-09 15:02:19.541836
11504	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	lv	ražot ādas izstrādājumus //n//m//f	deeplTranslate	2021-10-09 15:03:12.646358
11505	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	bg	производство на кожени изделия //n//m//f	deeplTranslate	2021-10-09 15:04:09.053704
11506	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	hu	bőrtermékek előállítása //n//m//f	deeplTranslate	2021-10-09 15:04:59.104340
11507	http://data.europa.eu/esco/skill/5f33d8c7-774c-4534-8847-83a83d0dc4c3	produce leather products	en	es	producir productos de cuero //n//m//f	deeplTranslate	2021-10-09 15:05:52.003357
11508	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	sv	hantera AM-råvara //n//m//f	deeplTranslate	2021-10-09 15:24:34.029064
11509	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	ro	manipulați materia primă AM //n//m//f	deeplTranslate	2021-10-09 15:25:24.988279
11510	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	da	håndtere AM-råmateriale //n//m//f	deeplTranslate	2021-10-09 15:26:17.014621
11511	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	de	AM-Einsatzmaterial verarbeiten //n//m//f	deeplTranslate	2021-10-09 15:27:11.064885
11512	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	nl	omgaan met AM-grondstof //n//m//f	deeplTranslate	2021-10-09 15:28:01.094435
11513	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	fi	käsitellä AM-raaka-aineita //n//m//f	deeplTranslate	2021-10-09 15:28:55.229421
11514	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	pl	obsługa substratów AM //n//m//f	deeplTranslate	2021-10-09 15:29:45.502549
11515	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	sl	ravnanje s surovino za AM //n//m//f	deeplTranslate	2021-10-09 15:30:36.499923
11516	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	pt	manusear matéria-prima AM //n//m//f	deeplTranslate	2021-10-09 15:31:27.402018
11517	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	sk	spracovávať suroviny AM //n//m//f	deeplTranslate	2021-10-09 15:32:20.239883
11518	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	lt	tvarkyti AM žaliavas //n//m//f	deeplTranslate	2021-10-09 15:33:12.347690
11519	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	el	χειρίζεται την πρώτη ύλη ΑΜ //n//m//f	deeplTranslate	2021-10-09 15:34:01.279072
11520	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	cs	zpracovávat vstupní suroviny AM //n//m//f	deeplTranslate	2021-10-09 15:34:55.523061
11521	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	fr	traiter les matières premières AM //n//m//f	deeplTranslate	2021-10-09 15:35:48.591832
11522	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	et	käidelda AM lähteaineid //n//m//f	deeplTranslate	2021-10-09 15:37:03.127292
11523	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	it	gestire la materia prima AM //n//m//f	deeplTranslate	2021-10-09 15:37:57.597710
11524	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	lv	apstrādāt AM izejvielas //n//m//f	deeplTranslate	2021-10-09 15:38:52.816703
11525	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	bg	обработка на суровини за AM //n//m//f	deeplTranslate	2021-10-09 15:39:42.901823
11526	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	hu	AM alapanyag kezelése //n//m//f	deeplTranslate	2021-10-09 15:40:38.049738
11527	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle AM feedstock	en	es	manejar la materia prima AM //n//m//f	deeplTranslate	2021-10-09 15:41:28.013543
11528	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	sv	hantera metallråvaror //n//m//f	deeplTranslate	2021-10-09 15:42:20.152953
11529	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	ro	manipulați materia primă metalică //n//m//f	deeplTranslate	2021-10-09 15:43:13.080914
11530	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	da	håndtere metalråmateriale //n//m//f	deeplTranslate	2021-10-09 15:44:05.165510
11531	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	de	Metallisches Vormaterial verarbeiten //n//m//f	deeplTranslate	2021-10-09 15:44:56.277851
11532	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	nl	behandelen van metalen grondstof //n//m//f	deeplTranslate	2021-10-09 15:45:50.285999
11533	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	fi	käsitellä metalliraaka-aineita //n//m//f	deeplTranslate	2021-10-09 15:46:44.460306
11534	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	pl	uchwyt metalowy materiał wsadowy //n//m//f	deeplTranslate	2021-10-09 15:47:38.584670
11535	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	sl	ravnanje s kovinsko surovino //n//m//f	deeplTranslate	2021-10-09 15:48:32.671987
11536	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	pt	manusear matéria-prima metálica //n//m//f	deeplTranslate	2021-10-09 15:49:26.924235
11537	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	sk	spracovávať kovové suroviny //n//m//f	deeplTranslate	2021-10-09 15:50:18.883889
11538	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	lt	tvarkyti metalo žaliavas //n//m//f	deeplTranslate	2021-10-09 15:51:12.353868
11539	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	el	χειρίζεται μεταλλική πρώτη ύλη //n//m//f	deeplTranslate	2021-10-09 15:52:06.625325
11540	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	cs	zpracovávat kovové suroviny //n//m//f	deeplTranslate	2021-10-09 15:52:56.586832
11541	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	fr	manipuler les matières premières métalliques //n//m//f	deeplTranslate	2021-10-09 15:53:46.742788
11542	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	et	käidelda metallist toorainet //n//m//f	deeplTranslate	2021-10-09 15:55:03.918612
11543	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	it	maneggiare la materia prima metallica //n//m//f	deeplTranslate	2021-10-09 15:55:54.081345
11544	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	lv	apstrādāt metāla izejvielas //n//m//f	deeplTranslate	2021-10-09 15:56:46.109256
11545	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	bg	обработка на метални суровини //n//m//f	deeplTranslate	2021-10-09 15:57:38.131396
11546	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	hu	fém alapanyag kezelése //n//m//f	deeplTranslate	2021-10-09 15:58:34.352412
11547	http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal feedstock	en	es	manejar las materias primas metálicas //n//m//f	deeplTranslate	2021-10-09 15:59:25.134370
11548	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	sv	installera RACHP-utrustning //n//m//f	deeplTranslate	2021-10-09 16:18:25.390889
11549	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	ro	instalarea echipamentelor RACHP //n//m//f	deeplTranslate	2021-10-09 16:19:18.376680
11550	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	da	installere RACHP-udstyr //n//m//f	deeplTranslate	2021-10-09 16:20:14.375797
11551	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	de	RACHP-Geräte installieren //n//m//f	deeplTranslate	2021-10-09 16:21:07.380499
11552	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	nl	RACHP-apparatuur installeren //n//m//f	deeplTranslate	2021-10-09 16:22:03.495394
11553	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	fi	asentaa RACHP-laitteet //n//m//f	deeplTranslate	2021-10-09 16:22:54.538276
11554	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	pl	zainstalować urządzenia RACHP //n//m//f	deeplTranslate	2021-10-09 16:23:49.683503
11555	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	sl	namestitev opreme RACHP //n//m//f	deeplTranslate	2021-10-09 16:24:41.767863
11556	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	pt	instalar equipamento RACHP //n//m//f	deeplTranslate	2021-10-09 16:25:37.788802
11557	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	sk	inštalácia zariadenia RACHP //n//m//f	deeplTranslate	2021-10-09 16:26:26.788519
11558	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	lt	įdiegti RACHP įrangą //n//m//f	deeplTranslate	2021-10-09 16:27:20.897884
11559	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	el	εγκατάσταση εξοπλισμού RACHP //n//m//f	deeplTranslate	2021-10-09 16:28:10.952875
11560	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	cs	instalace zařízení RACHP //n//m//f	deeplTranslate	2021-10-09 16:29:03.860019
11561	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	fr	installer des équipements RACHP //n//m//f	deeplTranslate	2021-10-09 16:29:57.819005
11562	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	et	RACHP-seadmete paigaldamine //n//m//f	deeplTranslate	2021-10-09 16:30:48.840743
11563	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	it	installare l'attrezzatura RACHP //n//m//f	deeplTranslate	2021-10-09 16:32:05.026904
11564	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	lv	uzstādīt RACHP iekārtas //n//m//f	deeplTranslate	2021-10-09 16:32:59.098294
11565	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	bg	инсталиране на оборудване RACHP //n//m//f	deeplTranslate	2021-10-09 16:33:51.180441
11566	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	hu	RACHP berendezések telepítése //n//m//f	deeplTranslate	2021-10-09 16:34:40.128460
11567	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install RACHP equipment	en	es	instalar equipos RACHP //n//m//f	deeplTranslate	2021-10-09 16:35:27.906764
11568	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install cooling equipment	en	sv	installera kylutrustning //n//m//f	deeplTranslate	2021-10-09 16:36:21.742007
11569	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install cooling equipment	en	ro	instalarea echipamentului de răcire //n//m//f	deeplTranslate	2021-10-09 16:37:16.661238
11570	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install cooling equipment	en	da	installere køleudstyr //n//m//f	deeplTranslate	2021-10-09 16:38:07.535795
11571	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install cooling equipment	en	de	Kühlanlagen installieren //n//m//f	deeplTranslate	2021-10-09 16:39:03.534173
11572	http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install cooling equipment	en	nl	koelapparatuur installeren //n//m//f	deeplTranslate	2021-10-09 16:39:57.614781
